employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital,cluster
2674,50,17,3,1,173280,2,15,1,3,2,0,4.0,20.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,3
2683,41,7,2,1,20990,1,12,2,6,0,5,8.0,8.0,3,3,2.0,4.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
2685,37,2,3,1,56470,0,19,2,0,0,0,6.0,7.0,3,3,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
2704,36,1,3,1,54860,1,12,2,5,0,3,7.0,10.0,3,3,3.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Single,3
2707,34,15,2,2,84630,0,13,2,4,1,3,2.0,8.0,3,1,2.0,1.0,3.0,1,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Single,3
2709,32,10,3,2,165980,0,13,2,10,6,7,1.0,10.0,3,3,2.0,1.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single,3
2716,39,1,4,1,36730,1,14,3,1,0,0,3.0,19.0,3,3,4.0,4.0,4.0,1,Travel_Rarely,Human Resources,Medical,Male,Sales Executive,Married,3
2717,24,2,5,3,47680,1,11,2,2,2,0,2.0,6.0,3,2,2.0,4.0,2.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Sales Executive,Married,3
2719,50,12,4,1,49000,0,11,3,3,0,2,1.0,3.0,3,2,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Director,Married,3
2725,26,4,3,2,24040,0,12,6,1,0,1,1.0,1.0,3,3,1.0,3.0,2.0,1,Travel_Rarely,Sales,Marketing,Male,Manager,Single,3
2733,48,2,4,1,45910,0,16,6,1,0,0,9.0,23.0,3,1,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Single,3
2752,36,7,2,4,144110,3,18,2,1,0,0,0.0,2.0,3,4,4.0,3.0,2.0,1,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Married,3
2783,37,9,3,2,54840,0,17,4,3,0,2,4.0,7.0,3,3,3.0,1.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Healthcare Representative,Divorced,3
2790,25,10,1,2,82370,0,13,6,6,0,3,1.0,6.0,3,2,3.0,3.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Research Director,Single,3
2794,34,4,4,5,55620,0,15,3,9,0,6,1.0,9.0,3,3,1.0,3.0,3.0,1,Travel_Frequently,Human Resources,Life Sciences,Female,Sales Executive,Single,3
2805,56,15,3,2,33120,0,19,1,5,4,3,9.0,7.0,3,1,2.0,2.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,3
2819,51,6,3,1,15690,0,11,2,4,0,3,2.0,18.0,3,4,1.0,4.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Manager,Single,3
2823,32,2,4,2,41480,0,15,0,5,0,4,7.0,10.0,3,2,1.0,1.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Single,3
2875,35,2,4,2,108830,0,12,3,1,0,1,3.0,8.0,3,4,2.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Married,3
2887,38,6,4,3,107480,0,15,3,1,0,0,7.0,17.0,3,3,2.0,1.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Married,3
2888,29,10,2,2,15550,2,19,2,10,1,9,1.0,10.0,3,3,2.0,4.0,2.0,1,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Married,3
2897,30,10,4,2,55620,0,13,3,5,0,4,5.0,8.0,3,2,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
2900,29,2,3,1,49780,0,13,3,6,1,5,0.0,7.0,3,2,3.0,3.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
2919,33,1,3,2,51470,0,11,2,9,1,7,7.0,13.0,3,3,1.0,1.0,4.0,1,Travel_Rarely,Sales,Life Sciences,Male,Manager,Married,3
2922,32,23,1,3,24680,0,11,2,3,1,2,0.0,4.0,3,3,4.0,3.0,1.0,1,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Single,3
2933,37,2,3,1,40010,1,11,2,1,0,0,6.0,17.0,3,3,1.0,3.0,3.0,1,Travel_Frequently,Sales,Marketing,Male,Laboratory Technician,Divorced,3
2969,44,1,2,2,103330,1,14,2,1,0,0,3.0,19.0,3,2,4.0,3.0,1.0,1,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Divorced,3
2971,26,4,3,3,68540,0,11,5,3,0,2,2.0,5.0,3,2,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,3
2976,26,8,3,2,157870,2,12,5,8,7,4,1.0,8.0,3,3,4.0,4.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Manager,Single,3
2979,18,1,4,1,23350,2,14,3,0,0,0,1.0,0.0,3,2,3.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
3000,52,7,1,2,47740,1,18,2,8,7,7,2.0,11.0,3,3,3.0,2.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,3
3006,28,9,4,1,56730,1,14,4,3,2,2,5.0,5.0,3,2,1.0,4.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,3
3010,39,1,1,1,42840,1,17,0,1,0,0,4.0,12.0,3,3,4.0,3.0,2.0,1,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married,3
3019,29,29,3,1,23070,1,13,0,7,0,7,1.0,7.0,3,3,2.0,1.0,2.0,1,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,3
3040,21,9,3,4,178750,0,12,5,3,1,2,1.0,3.0,3,2,1.0,2.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single,3
3049,41,16,1,1,28100,0,11,3,8,7,7,1.0,8.0,3,4,1.0,2.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single,3
3053,21,10,2,1,53730,1,12,2,1,0,0,1.0,1.0,3,3,3.0,2.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Single,3
3065,26,14,3,2,75100,3,18,3,6,0,4,0.0,7.0,3,3,3.0,1.0,3.0,1,Travel_Frequently,Sales,Life Sciences,Male,Manager,Single,3
3068,30,3,2,3,11290,0,19,2,1,0,0,9.0,3.0,3,2,3.0,4.0,3.0,1,Travel_Frequently,Sales,Marketing,Male,Research Scientist,Single,3
3088,25,5,2,3,26600,0,13,3,2,0,2,5.0,6.0,3,3,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,3
3097,24,27,2,1,104220,1,17,0,5,1,4,1.0,6.0,3,2,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,3
3104,29,19,4,3,17900,1,16,4,2,1,1,5.0,6.0,3,2,3.0,2.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,3
3105,19,4,3,1,76440,2,15,2,1,0,0,1.0,1.0,3,3,1.0,4.0,4.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,3
3122,31,22,2,2,56890,2,15,2,1,0,0,3.0,12.0,3,2,1.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Married,3
3126,22,7,3,2,37850,2,13,2,2,1,2,5.0,4.0,3,3,3.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Single,3
3136,26,2,1,2,59930,0,12,3,7,1,0,0.0,8.0,3,3,2.0,3.0,2.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Divorced,3
3140,18,2,3,1,34680,2,18,4,0,0,0,1.0,0.0,3,4,2.0,2.0,3.0,1,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Single,3
3163,30,9,3,2,68250,0,14,2,1,0,0,1.0,1.0,3,3,2.0,1.0,4.0,1,Travel_Frequently,Research & Development,Other,Male,Healthcare Representative,Married,3
3165,31,9,1,1,189470,2,12,2,3,1,2,2.0,9.0,3,2,2.0,1.0,1.0,1,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Divorced,3
3178,27,27,3,2,22930,0,18,0,4,0,2,0.0,5.0,3,3,3.0,1.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Divorced,3
3187,45,19,4,3,34410,1,13,5,1,0,0,2.0,5.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Married,3
3196,20,1,3,5,61620,3,12,2,1,1,1,1.0,1.0,3,2,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Single,3
3197,33,15,4,1,24060,0,11,3,10,9,7,1.0,10.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Single,3
3208,24,17,2,1,25010,0,12,3,2,2,0,9.0,4.0,3,1,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Single,3
3211,50,4,2,4,44240,1,14,2,4,1,3,3.0,18.0,3,2,2.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Male,Sales Representative,Married,3
3223,28,2,4,3,20750,3,18,0,7,3,7,7.0,10.0,3,2,1.0,2.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single,3
3245,33,1,2,3,28710,3,17,2,10,7,8,1.0,10.0,3,3,4.0,4.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single,3
3249,47,4,3,1,27740,1,13,2,5,1,3,4.0,8.0,3,3,2.0,3.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Single,3
3251,55,7,3,4,74280,0,12,2,5,1,4,5.0,24.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Married,3
3256,26,15,2,2,26130,1,19,2,4,1,2,6.0,6.0,3,3,4.0,1.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,3
3268,23,2,3,4,45590,1,18,2,0,0,0,1.0,1.0,3,2,3.0,1.0,3.0,1,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Married,3
3272,29,2,4,4,106500,2,13,2,1,0,0,1.0,1.0,3,4,2.0,1.0,3.0,1,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married,3
3274,33,23,5,1,86390,2,16,3,3,0,2,5.0,6.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Single,3
3281,28,19,4,2,32040,1,16,4,2,2,1,6.0,5.0,3,2,3.0,3.0,2.0,1,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Single,3
3291,55,16,3,4,43190,0,11,3,9,7,3,4.0,12.0,3,4,3.0,4.0,2.0,1,Travel_Rarely,Human Resources,Technical Degree,Male,Manufacturing Director,Single,3
3319,35,8,2,1,36900,1,13,2,10,7,8,1.0,10.0,3,4,4.0,2.0,2.0,1,Travel_Frequently,Sales,Marketing,Female,Laboratory Technician,Divorced,3
3328,29,3,3,3,59160,0,12,2,3,0,2,6.0,5.0,3,3,2.0,3.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Divorced,3
3339,32,9,1,1,27410,1,15,5,1,0,1,1.0,1.0,3,2,1.0,4.0,1.0,1,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single,3
3343,58,9,2,1,21530,0,11,3,1,0,0,9.0,3.0,3,3,4.0,4.0,2.0,1,Travel_Frequently,Sales,Technical Degree,Male,Sales Executive,Divorced,3
3345,20,11,3,2,93960,0,12,6,2,0,2,1.0,2.0,3,1,3.0,3.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,3
3346,21,1,3,2,104000,1,13,2,1,0,0,1.0,1.0,3,3,4.0,4.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,3
3349,22,15,4,1,124900,0,13,3,3,0,2,0.0,4.0,3,3,2.0,3.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,3
3350,41,23,3,2,26570,0,11,3,7,1,0,4.0,10.0,3,4,2.0,4.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Divorced,3
3352,39,10,4,4,66960,0,11,3,2,2,2,7.0,8.0,3,3,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Human Resources,Married,3
3366,25,1,2,1,32120,1,15,3,1,0,0,1.0,1.0,3,2,3.0,2.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,3
3371,19,15,3,2,160640,1,15,3,1,0,0,1.0,1.0,3,3,4.0,2.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single,3
3372,20,29,3,3,27070,0,11,2,1,0,0,1.0,1.0,3,3,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,3
3376,36,10,3,3,22320,1,12,2,16,3,7,1.0,16.0,3,3,3.0,4.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,3
3383,58,9,2,4,59570,1,14,2,1,0,0,4.0,7.0,3,1,4.0,3.0,3.0,1,Travel_Rarely,Sales,Medical,Female,Sales Executive,Single,3
3389,40,2,4,1,65450,0,15,2,1,0,0,4.0,22.0,3,3,2.0,2.0,2.0,1,Non-Travel,Research & Development,Life Sciences,Male,Human Resources,Single,3
3394,29,3,5,1,27230,1,11,2,0,0,0,6.0,3.0,3,2,4.0,1.0,3.0,1,Travel_Rarely,Human Resources,Life Sciences,Male,Sales Executive,Single,3
3403,30,2,3,2,40000,0,12,5,5,0,1,4.0,7.0,3,2,1.0,3.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Married,3
3408,35,24,3,3,20700,3,13,1,4,0,2,1.0,5.0,3,2,3.0,2.0,1.0,1,Travel_Rarely,Sales,Medical,Male,Healthcare Representative,Divorced,3
3414,20,2,2,2,63970,1,17,3,1,0,0,1.0,1.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
3415,30,8,4,1,191440,0,11,3,3,1,2,0.0,4.0,3,3,2.0,2.0,3.0,1,Travel_Frequently,Research & Development,Medical,Male,Sales Executive,Single,3
3427,37,15,3,2,44850,1,11,2,1,0,0,5.0,15.0,3,4,1.0,2.0,1.0,1,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Married,3
3431,26,21,1,1,135250,1,17,4,2,2,2,8.0,7.0,3,2,2.0,1.0,3.0,1,Non-Travel,Research & Development,Life Sciences,Female,Manufacturing Director,Single,3
3444,36,7,2,1,56600,0,12,3,1,0,0,7.0,9.0,3,3,1.0,3.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Divorced,3
3445,26,2,3,2,48210,2,14,2,3,1,2,6.0,6.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Married,3
3460,21,1,4,1,57750,0,18,2,1,1,0,1.0,1.0,3,3,3.0,1.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Single,3
3463,28,19,4,4,52380,1,17,4,10,1,9,1.0,10.0,3,2,2.0,1.0,2.0,1,Non-Travel,Research & Development,Life Sciences,Female,Laboratory Technician,Single,3
3475,33,1,2,1,62140,2,19,3,13,3,8,1.0,14.0,3,3,1.0,3.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Single,3
3479,25,25,4,2,82680,0,12,3,7,5,6,1.0,7.0,3,2,4.0,4.0,4.0,1,Travel_Rarely,Human Resources,Human Resources,Female,Research Scientist,Married,3
3480,26,8,2,2,80950,0,15,3,1,0,0,1.0,1.0,3,4,1.0,3.0,2.0,1,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,3
3481,33,8,2,4,29040,0,13,2,2,2,2,4.0,5.0,3,3,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Single,3
3483,28,7,3,2,29760,0,14,3,1,0,0,1.0,1.0,3,3,1.0,2.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Manager,Divorced,3
3484,50,1,4,2,159920,0,14,3,0,0,0,3.0,5.0,3,3,4.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Single,3
3511,18,2,4,3,109650,0,18,5,0,0,0,1.0,0.0,3,4,3.0,3.0,3.0,1,Non-Travel,Research & Development,Medical,Male,Laboratory Technician,Single,3
3512,33,3,2,1,49360,0,14,2,5,0,3,0.0,6.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
3514,31,10,3,1,53040,0,17,3,2,2,2,1.0,2.0,3,4,3.0,3.0,2.0,1,Travel_Frequently,Sales,Technical Degree,Female,Research Director,Married,3
3519,29,6,3,1,22440,3,12,5,11,3,10,1.0,11.0,3,1,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,3
3525,28,15,4,2,41970,0,13,3,1,0,0,1.0,1.0,3,1,3.0,4.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,3
3532,43,5,3,3,45220,1,15,3,4,1,3,8.0,7.0,3,3,1.0,3.0,2.0,1,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Single,3
3540,44,6,2,3,45580,1,13,2,6,0,2,1.0,6.0,3,1,3.0,3.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Sales Executive,Single,3
3547,41,12,3,2,195660,0,16,2,1,0,0,6.0,5.0,3,4,1.0,1.0,1.0,1,Non-Travel,Research & Development,Life Sciences,Male,Sales Representative,Divorced,3
3554,24,28,4,3,28860,1,19,5,1,0,0,1.0,1.0,3,3,4.0,2.0,1.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Manufacturing Director,Married,3
3575,19,2,2,3,98240,0,18,2,1,0,0,1.0,1.0,3,3,1.0,2.0,4.0,1,Non-Travel,Sales,Other,Male,Healthcare Representative,Single,3
3594,25,1,1,1,109320,1,11,3,1,1,0,1.0,1.0,3,3,3.0,4.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Manufacturing Director,Single,3
3598,21,20,2,4,53370,1,14,2,2,2,2,1.0,2.0,3,3,1.0,3.0,1.0,1,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single,3
3611,44,21,4,2,62720,1,19,3,10,0,5,1.0,10.0,3,3,1.0,4.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,3
3615,29,29,4,1,28860,0,13,4,7,7,7,3.0,10.0,3,3,2.0,3.0,3.0,1,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Representative,Divorced,3
3622,32,5,3,1,96020,1,13,3,10,1,1,1.0,10.0,3,3,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married,3
3629,40,8,1,1,59850,3,13,1,5,1,0,2.0,9.0,3,2,4.0,2.0,3.0,1,Travel_Rarely,Sales,Other,Male,Laboratory Technician,Single,3
3630,52,3,2,3,25790,1,19,1,8,7,7,9.0,10.0,3,3,2.0,2.0,2.0,1,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Single,3
3635,31,3,1,1,71040,1,14,3,3,2,2,1.0,3.0,3,3,4.0,2.0,4.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Single,3
3636,44,5,3,1,63220,1,11,2,3,1,2,4.0,10.0,3,3,1.0,1.0,4.0,1,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Married,3
3663,31,2,2,2,53960,1,17,2,1,0,0,7.0,3.0,3,1,3.0,4.0,4.0,1,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single,3
3664,35,1,2,1,67960,0,13,2,4,3,2,0.0,5.0,3,3,4.0,3.0,2.0,1,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Married,3
3668,31,15,2,2,49600,0,15,3,10,6,7,1.0,10.0,3,2,4.0,3.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,3
3680,27,2,5,1,137700,1,18,3,8,7,7,1.0,8.0,3,4,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
3689,49,6,5,2,23420,0,18,2,4,1,3,3.0,20.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Sales,Medical,Female,Healthcare Representative,Single,3
3690,29,3,2,2,68110,1,15,2,8,7,7,0.0,9.0,3,3,3.0,4.0,3.0,1,Travel_Frequently,Sales,Marketing,Female,Laboratory Technician,Single,3
3695,31,4,3,2,30570,0,19,3,1,0,0,1.0,1.0,3,3,2.0,3.0,3.0,1,Travel_Frequently,Sales,Life Sciences,Male,Manager,Single,3
3699,31,20,3,1,61800,1,14,2,1,0,0,1.0,1.0,3,1,1.0,2.0,4.0,1,Travel_Rarely,Sales,Technical Degree,Male,Research Scientist,Single,3
3704,25,16,4,2,198590,0,19,3,3,2,2,3.0,6.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Married,3
3714,46,18,1,1,59800,1,11,2,7,4,3,4.0,28.0,3,3,1.0,4.0,4.0,1,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Divorced,3
3715,39,2,4,2,43810,2,15,1,1,0,0,2.0,11.0,3,2,1.0,1.0,4.0,1,Non-Travel,Research & Development,Medical,Male,Manufacturing Director,Single,3
3716,31,2,3,2,25720,3,13,3,10,4,7,1.0,10.0,3,3,3.0,2.0,3.0,1,Travel_Frequently,Sales,Medical,Male,Sales Executive,Single,3
3722,34,7,4,2,26940,1,16,3,2,2,2,1.0,2.0,3,3,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,3
3740,29,28,3,5,44340,3,17,1,5,0,0,5.0,7.0,3,3,1.0,2.0,1.0,1,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single,3
3743,24,3,3,2,76540,1,17,3,0,0,0,2.0,4.0,3,2,2.0,1.0,2.0,1,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Single,3
3751,28,1,3,2,17060,0,12,3,0,0,0,7.0,8.0,3,3,3.0,1.0,2.0,1,Travel_Frequently,Sales,Marketing,Male,Laboratory Technician,Single,3
3760,29,5,3,2,109340,2,17,2,9,0,7,6.0,11.0,3,3,1.0,1.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
3766,40,2,3,2,47750,1,15,3,5,1,0,3.0,15.0,3,4,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Director,Single,3
3768,31,29,3,2,25150,0,14,3,7,7,7,1.0,7.0,3,2,4.0,3.0,1.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Healthcare Representative,Single,3
3789,30,1,3,3,179240,2,13,2,10,6,7,1.0,10.0,3,3,2.0,1.0,3.0,1,Travel_Rarely,Research & Development,Other,Male,Sales Executive,Married,3
3793,35,2,3,1,25320,0,13,2,1,0,0,1.0,1.0,3,1,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced,3
3795,38,2,3,3,49080,1,19,3,5,1,4,4.0,7.0,3,2,3.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Married,3
3836,18,3,5,1,24790,1,12,2,0,0,0,1.0,0.0,3,2,2.0,4.0,4.0,1,Travel_Frequently,Research & Development,Medical,Male,Research Director,Single,3
3845,35,2,3,3,23210,1,12,0,13,6,0,9.0,15.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,3
3850,35,9,3,2,173990,0,12,3,2,2,2,6.0,7.0,3,1,1.0,4.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Divorced,3
3854,40,16,4,1,36330,2,16,0,4,0,3,3.0,10.0,3,3,1.0,1.0,1.0,1,Travel_Rarely,Sales,Marketing,Male,Research Director,Single,3
3869,35,17,4,1,54720,1,11,3,11,6,7,3.0,13.0,3,2,4.0,4.0,4.0,1,Travel_Frequently,Research & Development,Medical,Male,Research Director,Single,3
3884,23,6,3,3,49690,0,12,3,5,1,2,1.0,5.0,3,3,4.0,3.0,3.0,1,Travel_Rarely,Human Resources,Life Sciences,Female,Laboratory Technician,Single,3
3888,32,1,3,2,27430,1,19,2,1,0,0,1.0,1.0,3,3,4.0,2.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single,3
3896,23,12,2,2,75250,2,14,2,3,0,2,1.0,3.0,3,3,3.0,4.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,3
3905,24,6,2,2,20070,0,12,2,1,0,0,1.0,1.0,3,2,4.0,3.0,3.0,1,Travel_Rarely,Sales,Medical,Female,Manager,Married,3
3920,32,26,3,2,88230,2,13,3,0,0,0,6.0,10.0,3,3,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Female,Research Director,Single,3
3929,30,10,3,1,22070,0,14,4,4,1,2,6.0,6.0,3,3,3.0,4.0,2.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Human Resources,Divorced,3
3932,29,4,3,5,36910,0,13,3,2,2,2,1.0,2.0,3,3,2.0,2.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,3
3938,33,10,3,1,43020,0,13,3,0,0,0,2.0,11.0,3,1,1.0,1.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
3940,31,9,4,2,168850,2,14,2,1,0,0,2.0,10.0,3,3,1.0,3.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Married,3
3945,43,1,4,3,76550,1,12,3,1,0,0,9.0,6.0,3,3,3.0,3.0,3.0,1,Travel_Frequently,Research & Development,Other,Male,Sales Executive,Married,3
3954,21,1,2,5,27910,0,14,3,1,1,0,1.0,1.0,3,4,2.0,2.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Healthcare Representative,Single,3
3956,22,1,3,4,49680,0,14,3,1,0,0,1.0,1.0,3,3,3.0,1.0,3.0,1,Travel_Rarely,Research & Development,Other,Male,Research Scientist,Married,3
3962,44,10,4,1,28440,0,12,2,5,2,3,1.0,6.0,3,4,3.0,2.0,2.0,1,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Divorced,3
3974,37,24,3,1,137580,1,11,5,10,0,8,1.0,10.0,3,3,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,3
3980,26,2,1,3,65780,2,15,3,5,1,4,0.0,6.0,3,2,4.0,2.0,3.0,1,Travel_Rarely,Human Resources,Technical Degree,Female,Sales Executive,Married,3
