employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital,cluster
1636,30,2,4,3,51310,1,15,2,9,7,8,0.0,10.0,3,3,3.0,1.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Research Scientist,Married,1
1638,50,10,4,3,47870,0,12,3,27,15,7,0.0,28.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Manager,Married,1
1640,60,16,3,4,23390,0,20,4,18,13,11,4.0,22.0,4,3,3.0,1.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Married,1
1655,36,3,4,1,40250,0,11,3,10,9,7,1.0,10.0,3,3,2.0,4.0,2.0,0,Non-Travel,Research & Development,Medical,Male,Research Scientist,Single,1
1657,48,6,3,1,108540,1,14,6,9,6,7,2.0,14.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,1
1658,55,1,3,1,120310,0,11,5,10,7,7,3.0,37.0,3,3,1.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Single,1
1659,41,3,2,2,99360,1,17,2,14,1,10,7.0,16.0,3,2,4.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Research Scientist,Single,1
1661,40,15,3,2,25710,0,14,1,20,5,13,7.0,22.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,1
1664,42,5,3,3,53900,0,14,3,10,5,8,1.0,10.0,3,3,4.0,1.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,1
1675,34,26,3,1,52370,1,19,3,10,5,7,1.0,10.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single,1
1680,37,7,2,1,20280,1,16,3,9,7,7,1.0,9.0,3,3,1.0,2.0,3.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Divorced,1
1681,52,2,1,1,99800,1,11,2,10,6,9,3.0,18.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Divorced,1
1686,49,21,1,1,40110,2,18,2,31,0,9,1.0,31.0,3,1,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced,1
1690,50,2,2,1,29600,3,14,2,32,10,7,1.0,32.0,3,3,1.0,2.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Sales Executive,Married,1
1715,53,24,3,3,22690,1,11,2,14,8,10,7.0,18.0,3,2,4.0,1.0,4.0,0,Travel_Rarely,Research & Development,Other,Female,Manager,Single,1
1716,34,1,5,1,53810,0,12,0,10,8,8,1.0,10.0,3,3,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,1
1719,37,4,3,1,98840,0,14,3,10,7,8,1.0,10.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manager,Married,1
1721,35,10,5,4,134580,0,11,3,17,11,8,1.0,17.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single,1
1736,50,5,3,1,54730,1,19,2,20,3,8,1.0,20.0,3,4,4.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Married,1
1739,39,12,5,1,62200,2,14,2,20,11,10,1.0,20.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Single,1
1746,40,3,4,3,51260,0,18,2,18,1,12,5.0,20.0,3,3,4.0,1.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Human Resources,Married,1
1748,41,6,3,1,102390,3,24,3,21,12,6,3.0,23.0,4,3,2.0,4.0,2.0,0,Travel_Rarely,Sales,Medical,Male,Sales Executive,Divorced,1
1751,41,3,3,1,72600,0,16,2,22,2,10,1.0,22.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Married,1
1757,47,27,3,1,54410,1,22,6,22,11,13,9.0,28.0,4,2,4.0,3.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Divorced,1
1774,52,21,5,3,28890,1,11,2,34,1,16,1.0,34.0,3,3,3.0,1.0,4.0,0,Travel_Rarely,Sales,Technical Degree,Male,Manager,Married,1
1791,38,2,4,2,23680,1,11,3,15,4,12,6.0,17.0,3,3,1.0,1.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Research Scientist,Single,1
1797,42,9,4,1,92080,1,15,2,24,14,9,1.0,24.0,3,4,2.0,4.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Divorced,1
1805,47,6,4,2,63470,0,14,2,26,3,0,1.0,26.0,3,4,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Other,Male,Manager,Married,1
1808,58,24,3,2,43170,0,17,2,31,13,8,7.0,40.0,3,3,4.0,2.0,3.0,1,Travel_Rarely,Research & Development,Other,Female,Research Scientist,Single,1
1817,42,20,2,2,72950,0,15,3,9,7,8,1.0,10.0,3,3,2.0,2.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Married,1
1820,49,7,2,2,89980,2,14,2,9,7,7,1.0,9.0,3,4,3.0,4.0,4.0,1,Travel_Rarely,Sales,Life Sciences,Female,Healthcare Representative,Married,1
1829,51,16,3,3,94390,3,15,0,20,4,17,2.0,29.0,3,3,1.0,3.0,2.0,0,Travel_Rarely,Sales,Medical,Male,Research Scientist,Married,1
1834,36,10,4,3,86860,0,13,2,18,4,11,1.0,18.0,3,3,2.0,4.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Manager,Married,1
1848,35,9,2,1,31400,1,13,2,17,5,15,1.0,17.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married,1
1860,35,1,3,3,167920,1,12,3,13,4,8,3.0,16.0,3,4,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,1
1864,47,15,4,3,65530,0,15,2,7,7,7,0.0,8.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Director,Married,1
1866,50,17,3,1,42980,1,20,6,31,14,7,1.0,31.0,4,3,1.0,1.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Laboratory Technician,Divorced,1
1877,36,26,4,1,84740,0,14,3,16,4,11,0.0,17.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,1
1890,49,25,2,2,43450,0,15,3,26,1,7,4.0,29.0,3,2,1.0,2.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
1894,38,6,3,2,87890,3,11,4,15,5,11,1.0,15.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Other,Male,Sales Executive,Married,1
1899,41,1,4,1,195170,0,13,5,18,2,17,2.0,20.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,1
1900,36,9,3,2,24360,0,13,3,11,3,9,4.0,16.0,3,1,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Single,1
1908,37,10,4,3,30720,0,14,3,14,11,7,5.0,17.0,3,2,1.0,3.0,1.0,1,Travel_Rarely,Sales,Marketing,Female,Human Resources,Married,1
1914,53,9,3,1,39200,1,16,3,17,15,2,6.0,22.0,3,3,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,Divorced,1
1920,47,7,4,3,69310,0,11,3,19,2,7,1.0,20.0,3,3,3.0,3.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Divorced,1
1929,41,11,3,1,168720,1,15,2,18,0,11,2.0,21.0,3,3,1.0,3.0,4.0,0,Travel_Frequently,Sales,Other,Male,Laboratory Technician,Divorced,1
1934,50,1,3,2,134960,1,18,3,12,1,5,3.0,22.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married,1
1941,54,23,3,1,136030,1,13,2,10,0,8,8.0,22.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Laboratory Technician,Married,1
1942,35,6,4,1,119960,2,19,3,16,10,1,1.0,16.0,3,3,3.0,3.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Divorced,1
1949,48,3,3,1,54150,1,11,1,15,4,8,7.0,27.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Research Director,Single,1
1951,39,2,3,3,21150,0,18,3,21,11,8,1.0,21.0,3,4,4.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Human Resources,Married,1
1956,59,16,4,5,186650,0,12,3,5,4,3,3.0,30.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single,1
1958,55,26,2,2,27890,1,13,2,8,6,7,3.0,17.0,3,2,3.0,2.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Married,1
1959,41,19,1,2,58280,0,13,0,21,5,10,1.0,21.0,3,3,2.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Divorced,1
1962,52,5,4,4,14200,1,13,2,32,6,9,1.0,33.0,3,4,1.0,4.0,3.0,1,Travel_Rarely,Research & Development,Medical,Female,Human Resources,Married,1
1963,44,16,3,1,80200,1,11,2,12,11,11,3.0,23.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married,1
1964,50,2,2,1,36880,0,11,3,18,0,13,0.0,19.0,3,2,4.0,3.0,3.0,0,Non-Travel,Human Resources,Life Sciences,Male,Laboratory Technician,Married,1
1965,36,2,4,4,54820,0,18,3,17,15,14,1.0,18.0,3,3,3.0,1.0,3.0,1,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Single,1
1966,39,11,3,1,160150,0,11,3,21,2,8,1.0,21.0,3,4,4.0,1.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Sales Executive,Single,1
1970,34,6,4,2,96130,1,12,5,15,0,9,0.0,16.0,3,2,2.0,4.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Research Director,Divorced,1
1973,53,8,2,2,120610,1,20,2,15,6,12,2.0,30.0,4,4,3.0,2.0,3.0,0,Travel_Frequently,Sales,Medical,Male,Research Scientist,Married,1
1979,50,5,4,1,118780,1,13,2,8,7,7,2.0,29.0,3,3,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,1
1986,36,4,2,2,44780,1,18,3,14,7,8,0.0,15.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Human Resources,Single,1
1987,55,2,3,2,75470,0,16,2,9,6,2,7.0,31.0,3,2,3.0,1.0,4.0,0,Non-Travel,Research & Development,Medical,Female,Manager,Single,1
1991,46,12,3,3,89430,1,12,6,16,1,7,8.0,19.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Healthcare Representative,Divorced,1
1998,40,1,4,1,48690,0,12,2,11,11,1,4.0,14.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married,1
2002,44,18,4,2,21190,0,15,3,20,3,6,9.0,24.0,3,3,2.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
2012,42,11,1,4,60320,0,14,2,22,13,7,0.0,23.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,1
2018,45,1,3,2,125040,1,12,2,15,4,12,1.0,15.0,3,3,2.0,3.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Human Resources,Married,1
2023,46,6,4,3,21740,1,11,3,12,4,9,3.0,23.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,1
2026,39,1,3,2,67550,1,14,2,18,11,5,7.0,21.0,3,3,1.0,4.0,3.0,1,Travel_Frequently,Sales,Marketing,Male,Healthcare Representative,Divorced,1
2027,40,1,1,1,22130,0,17,4,20,4,9,1.0,21.0,3,3,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Single,1
2050,40,2,4,4,75960,0,11,0,18,2,13,9.0,20.0,3,1,2.0,3.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Human Resources,Single,1
2051,42,2,4,1,22850,0,16,3,21,13,14,0.0,22.0,3,1,3.0,1.0,2.0,1,Travel_Frequently,Sales,Life Sciences,Male,Laboratory Technician,Single,1
2060,34,6,2,1,43060,0,11,2,13,4,9,0.0,14.0,3,3,4.0,1.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Single,1
2064,56,3,2,2,44490,0,15,3,5,4,2,4.0,28.0,3,1,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Healthcare Representative,Divorced,1
2068,37,14,4,3,65770,0,13,1,14,3,11,1.0,14.0,3,1,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,1
2071,53,6,4,1,40310,1,12,3,7,4,7,3.0,26.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Divorced,1
2074,46,2,3,2,165550,2,14,4,26,15,9,8.0,28.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,1
2087,30,29,3,1,25460,1,14,2,10,8,9,1.0,10.0,3,3,3.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,1
2088,44,3,4,2,25640,3,12,3,20,13,17,1.0,20.0,3,1,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,1
2092,60,2,2,2,25640,1,14,3,11,1,9,0.0,12.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced,1
2095,36,3,2,4,178610,0,18,2,7,7,7,2.0,17.0,3,2,3.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Healthcare Representative,Divorced,1
2096,33,26,2,1,42300,0,12,0,14,4,10,0.0,15.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Married,1
2099,30,9,3,1,90710,1,19,2,11,5,7,0.0,12.0,3,2,4.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married,1
2103,54,9,2,2,29830,1,14,2,5,1,4,7.0,33.0,3,2,4.0,3.0,1.0,0,Travel_Frequently,Research & Development,Medical,Male,Sales Representative,Divorced,1
2107,54,9,4,2,20930,0,19,2,10,0,9,3.0,36.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,1
2120,44,4,3,1,42620,0,18,2,22,3,10,7.0,26.0,3,3,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,1
2126,45,12,3,2,43060,2,11,3,24,1,11,2.0,26.0,3,3,1.0,2.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Single,1
2127,55,27,3,2,48590,1,24,3,33,15,0,1.0,34.0,4,4,4.0,2.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Manager,Divorced,1
2129,46,1,4,1,23400,1,13,2,11,0,8,2.0,26.0,3,1,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,1
2131,51,14,3,2,105270,0,14,3,29,11,10,4.0,31.0,3,3,4.0,2.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Divorced,1
2133,34,14,4,3,88340,1,13,1,11,5,10,4.0,15.0,3,3,3.0,2.0,4.0,0,Travel_Frequently,Sales,Medical,Female,Research Scientist,Divorced,1
2135,44,3,4,2,47070,0,17,4,25,14,13,1.0,26.0,3,1,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Divorced,1
2139,43,7,2,1,195020,2,18,3,21,15,17,3.0,23.0,3,4,4.0,4.0,4.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single,1
2150,39,29,1,1,54600,2,13,3,19,15,2,6.0,21.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Divorced,1
2156,46,4,3,1,26190,1,12,3,7,5,7,6.0,10.0,3,2,4.0,1.0,4.0,0,Travel_Rarely,Sales,Medical,Male,Research Scientist,Single,1
2163,31,1,2,1,195130,1,12,1,10,9,6,1.0,10.0,3,2,4.0,3.0,2.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Divorced,1
2164,41,6,3,1,27730,0,11,3,19,11,9,1.0,19.0,3,3,3.0,2.0,3.0,0,Non-Travel,Sales,Life Sciences,Female,Research Director,Single,1
2167,42,4,3,2,20830,2,12,3,20,2,10,0.0,21.0,3,2,3.0,3.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Married,1
2168,55,11,3,2,83810,1,15,3,19,9,11,4.0,23.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Male,Manufacturing Director,Married,1
2169,56,3,2,3,26910,1,16,6,7,7,7,6.0,36.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Single,1
2172,40,4,3,2,94340,1,13,3,9,8,8,1.0,9.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Sales Executive,Single,1
2175,51,18,2,4,77250,1,13,2,33,0,10,1.0,33.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Divorced,1
2177,34,4,3,2,88470,0,16,3,10,9,6,1.0,10.0,3,4,3.0,1.0,4.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single,1
2179,58,1,4,2,10090,2,13,3,10,5,9,7.0,31.0,3,4,3.0,1.0,2.0,1,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Married,1
2181,36,16,2,1,12810,0,11,2,15,6,13,2.0,17.0,3,3,1.0,1.0,2.0,0,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Married,1
2188,55,19,3,1,46800,3,14,0,19,3,8,6.0,24.0,3,4,1.0,3.0,2.0,1,Travel_Rarely,Research & Development,Technical Degree,Male,Human Resources,Single,1
2189,56,24,4,2,32210,2,15,2,19,15,9,4.0,33.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,1
2191,40,3,3,2,45770,1,11,3,12,11,8,5.0,15.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Divorced,1
2192,34,5,3,1,45530,1,18,2,8,7,7,4.0,10.0,3,4,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,1
2208,43,2,2,1,78610,2,14,1,20,1,8,1.0,20.0,3,3,1.0,3.0,1.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single,1
2212,42,23,3,3,26420,1,13,3,20,0,9,0.0,21.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married,1
2221,54,1,3,2,22970,2,18,2,20,12,7,6.0,29.0,3,2,4.0,4.0,2.0,0,Travel_Rarely,Sales,Medical,Female,Manager,Single,1
2222,58,22,3,2,24500,1,12,2,9,1,5,3.0,32.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Married,1
2237,47,3,2,2,43640,1,11,3,20,5,6,3.0,26.0,3,3,1.0,3.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,1
2243,31,16,3,2,27820,1,19,5,13,9,9,1.0,13.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Human Resources,Divorced,1
2247,45,10,2,1,38330,0,14,1,7,0,7,2.0,24.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,1
2253,40,25,4,1,31490,1,15,1,9,4,8,2.0,16.0,3,2,4.0,2.0,3.0,0,Non-Travel,Research & Development,Other,Female,Sales Executive,Divorced,1
2256,53,2,4,2,116910,0,20,2,9,8,8,4.0,35.0,4,3,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,Single,1
2261,34,10,4,1,192460,1,15,5,13,3,12,3.0,15.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Single,1
2266,57,2,1,3,61620,0,14,5,12,2,8,0.0,13.0,3,2,2.0,3.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Married,1
2267,49,7,3,2,50940,0,15,5,8,0,7,3.0,29.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Divorced,1
2271,34,7,1,1,62880,1,15,2,15,10,10,0.0,16.0,3,3,1.0,2.0,4.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,1
2289,54,10,3,4,37610,0,12,3,14,1,12,3.0,26.0,3,2,2.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Research Scientist,Divorced,1
2291,44,26,1,1,107610,1,11,5,20,14,17,3.0,24.0,3,2,4.0,1.0,4.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Representative,Married,1
2293,46,4,2,3,138260,0,11,1,13,5,1,8.0,23.0,3,2,3.0,2.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,1
2297,34,2,3,2,28180,1,13,2,10,8,6,1.0,10.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Male,Manufacturing Director,Married,1
2299,50,6,3,1,23420,1,12,2,32,13,9,1.0,32.0,3,2,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Manager,Single,1
2300,34,25,5,1,41940,2,17,3,11,5,7,0.0,12.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married,1
2306,42,1,4,2,31620,2,17,1,20,13,9,2.0,24.0,3,3,4.0,4.0,1.0,0,Travel_Frequently,Human Resources,Technical Degree,Male,Manufacturing Director,Married,1
2308,33,9,3,2,28990,0,17,3,15,5,7,1.0,15.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Married,1
2309,40,5,5,1,52310,2,12,4,21,7,7,1.0,21.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Single,1
2316,48,12,4,1,55620,1,13,2,8,7,7,8.0,18.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,1
2324,53,19,3,2,25590,0,25,2,33,1,9,0.0,34.0,4,3,3.0,4.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Married,1
2327,48,2,5,1,47650,1,12,4,8,7,6,8.0,10.0,3,3,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,1
2329,55,11,1,1,26930,0,18,6,36,2,13,1.0,36.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married,1
2337,39,2,2,1,20080,0,12,3,7,7,6,2.0,11.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Sales Executive,Married,1
2343,35,4,3,2,74030,1,12,4,10,6,8,1.0,10.0,3,3,2.0,3.0,2.0,0,Travel_Rarely,Sales,Medical,Female,Laboratory Technician,Married,1
2344,34,25,1,1,22590,0,14,2,8,7,7,1.0,8.0,3,3,4.0,3.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Manager,Married,1
2348,46,12,4,1,23320,0,11,2,26,0,12,1.0,27.0,3,3,4.0,1.0,1.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Single,1
2351,50,3,3,2,42940,0,20,2,30,12,13,2.0,32.0,4,2,2.0,3.0,3.0,0,Travel_Frequently,Research & Development,Other,Male,Research Scientist,Married,1
2361,39,6,2,3,106090,1,17,2,7,7,7,2.0,10.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,1
2369,40,22,1,1,56660,1,14,2,18,14,12,1.0,18.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,1
2370,35,29,3,2,78230,1,13,3,14,2,9,1.0,15.0,3,3,3.0,3.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Sales Executive,Married,1
2373,45,28,3,2,50670,2,11,3,10,3,9,1.0,10.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Divorced,1
2376,37,22,3,2,174440,0,14,4,8,7,7,1.0,8.0,3,3,2.0,2.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married,1
2390,50,2,2,3,43770,1,12,2,14,1,11,5.0,19.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Divorced,1
2392,34,10,3,3,41480,0,11,3,11,7,9,1.0,11.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,1
2394,49,6,2,2,107390,3,11,3,15,2,12,2.0,30.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Human Resources,Life Sciences,Female,Research Scientist,Married,1
2397,54,24,3,1,26000,0,14,5,10,4,7,3.0,36.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Married,1
2398,43,2,4,1,24220,1,11,2,14,6,11,1.0,14.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,1
2400,38,19,2,2,24510,1,12,3,13,2,9,7.0,19.0,3,3,4.0,4.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Married,1
2417,48,10,2,1,63470,1,12,3,9,7,7,2.0,19.0,3,1,4.0,3.0,3.0,1,Travel_Frequently,Sales,Marketing,Male,Healthcare Representative,Married,1
2421,34,28,3,2,176500,1,19,6,15,4,13,1.0,15.0,3,1,2.0,4.0,4.0,0,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Married,1
2423,33,3,3,3,97250,0,11,0,14,2,13,1.0,14.0,3,3,2.0,2.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manager,Married,1
2425,34,7,2,1,21770,0,13,5,10,8,7,1.0,10.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,1
2427,44,1,3,1,48340,0,14,1,8,6,7,1.0,9.0,3,4,3.0,4.0,3.0,0,Travel_Rarely,Human Resources,Life Sciences,Male,Research Scientist,Married,1
